,Dalc,Fedu,Fjob,G1_mat,G1_por,G2_mat,G2_por,G3_mat,G3_por,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,hash,health,higher,in_Math,in_Portuguese,internet,nursery,paid,reason,romantic,school,schoolsup,sex,studytime,traveltime
527,2,2,services,,10.0,,9.0,,10.0,2,services,T,2,0,no,U,16,0,5,LE3,no,1,3,mother,6038124410211983498,3,yes,0,1,no,yes,no,other,no,MS,no,M,3,4
528,1,2,other,,9.0,,9.0,,9.0,2,at_home,T,2,5,no,R,17,0,5,GT3,yes,1,3,mother,2187735932913976936,5,yes,0,1,yes,yes,yes,other,no,MS,no,F,1,1
529,1,4,services,,11.0,,11.0,,11.0,4,services,T,2,1,no,U,16,0,5,LE3,yes,1,3,father,-556340452370644628,5,yes,0,1,no,yes,no,other,no,MS,no,F,1,2
530,5,3,services,,7.0,,10.0,,9.0,3,services,T,5,8,yes,U,17,0,4,GT3,yes,1,4,mother,-2808518245447073048,3,yes,0,1,yes,yes,no,home,no,MS,no,M,1,1
531,3,1,services,,10.0,,10.0,,10.0,1,at_home,T,3,0,no,U,17,0,5,GT3,no,1,3,mother,6414208929405196141,1,yes,0,1,yes,yes,no,other,yes,MS,no,M,2,3
532,1,1,services,,9.0,,7.0,,8.0,2,health,T,4,2,no,U,16,0,4,GT3,no,2,2,mother,6934878192815333917,5,yes,0,1,yes,no,no,other,yes,MS,no,M,2,2
533,1,1,services,,14.0,,15.0,,16.0,2,other,T,1,0,no,U,16,0,3,LE3,no,2,2,mother,-5536939042561073235,3,yes,0,1,yes,yes,no,other,yes,MS,no,F,2,1
534,2,4,health,,11.0,,12.0,,12.0,4,teacher,T,5,0,no,U,16,0,4,LE3,yes,1,2,father,7533464229561155246,5,yes,0,1,yes,yes,no,other,no,MS,no,M,1,1
535,1,2,services,,9.0,,11.0,,10.0,1,other,T,3,11,yes,R,15,0,5,GT3,yes,5,5,mother,-5563767775844835485,5,yes,0,1,no,yes,no,course,no,MS,no,M,2,3
536,2,2,other,,13.0,,14.0,,14.0,2,other,A,3,8,yes,U,15,0,5,LE3,yes,4,5,mother,8049296294395549391,5,yes,0,1,no,yes,no,reputation,no,MS,no,M,4,3
537,1,1,services,,12.0,,13.0,,12.0,2,services,A,2,11,yes,U,15,0,4,LE3,no,3,3,mother,-6575650436911556504,5,yes,0,1,yes,yes,no,course,no,MS,no,M,1,1
538,2,2,other,,11.0,,11.0,,11.0,2,other,T,2,2,no,R,16,0,4,LE3,yes,3,3,mother,-385229353628265216,5,yes,0,1,no,no,no,course,yes,MS,no,F,3,1
539,2,1,other,,9.0,,10.0,,10.0,4,other,T,2,8,yes,U,16,0,1,LE3,yes,2,4,mother,-6100169575301282304,1,yes,0,1,yes,yes,no,home,no,MS,no,F,2,2
540,2,2,other,,9.0,,11.0,,11.0,3,at_home,T,2,5,no,U,17,0,4,GT3,no,3,3,mother,1626897884316739124,1,yes,0,1,no,yes,no,home,yes,MS,no,F,1,2
541,1,2,other,,11.0,,9.0,,11.0,2,other,T,1,0,no,R,17,0,5,GT3,no,1,3,mother,4260894453725709429,5,yes,0,1,no,yes,yes,other,no,MS,yes,F,2,2
542,1,4,services,,10.0,,11.0,,12.0,4,teacher,T,4,1,no,U,16,0,5,GT3,yes,3,5,mother,486345461465127606,5,yes,0,1,yes,yes,no,course,yes,MS,no,F,3,2
543,1,4,other,,9.0,,9.0,,8.0,4,health,T,3,2,yes,R,17,3,3,GT3,no,3,3,father,6271081729875266283,5,yes,0,1,yes,yes,no,course,yes,MS,no,M,1,3
544,3,3,other,,12.0,,11.0,,12.0,1,other,T,3,2,yes,R,17,0,5,LE3,no,1,2,father,-3982944852717323191,5,yes,0,1,no,yes,no,course,yes,MS,no,M,1,2
545,3,4,other,,8.0,,9.0,,8.0,3,services,T,4,8,yes,U,17,1,5,GT3,yes,4,4,mother,-5770053298715323481,5,yes,0,1,yes,no,no,other,yes,MS,no,M,2,1
546,1,4,health,,13.0,,15.0,,16.0,4,health,T,1,0,no,U,17,0,5,GT3,yes,2,5,father,-8177983595964392559,5,yes,0,1,yes,yes,no,course,no,MS,no,F,2,1
547,2,1,at_home,,10.0,,11.0,,11.0,4,other,T,1,0,no,R,16,0,4,LE3,no,1,2,father,-7020404618048671429,2,yes,0,1,yes,yes,no,other,no,MS,no,M,1,1
548,1,1,at_home,,11.0,,10.0,,11.0,1,at_home,A,2,2,yes,U,17,0,4,GT3,no,5,5,mother,3422187836410590157,3,yes,0,1,yes,yes,no,other,yes,MS,no,F,2,1
549,2,2,other,,17.0,,18.0,,18.0,4,other,T,3,0,no,R,17,0,4,GT3,yes,3,3,mother,90316995101927996,5,yes,0,1,yes,no,no,course,no,MS,yes,F,2,2
550,2,2,services,,12.0,,13.0,,13.0,2,other,A,2,0,no,U,16,0,4,LE3,yes,1,2,father,-8071263961883190228,5,yes,0,1,yes,no,no,course,yes,MS,no,M,2,2
551,2,2,other,,13.0,,14.0,,13.0,3,other,T,2,0,no,U,17,0,4,GT3,yes,1,2,father,2478199902883737427,1,yes,0,1,yes,yes,yes,other,no,MS,no,M,2,2
552,3,1,other,,9.0,,9.0,,10.0,1,other,T,4,2,yes,U,19,2,4,GT3,yes,4,3,mother,-6684195986264636410,4,no,0,1,yes,yes,no,other,no,MS,no,M,2,1
553,1,0,other,,11.0,,11.0,,12.0,1,other,A,1,4,no,U,17,0,4,LE3,no,1,2,mother,7045946905026976397,5,yes,0,1,no,yes,no,home,yes,MS,no,M,1,1
554,2,1,at_home,,10.0,,11.0,,10.0,1,at_home,T,2,3,yes,R,17,0,3,GT3,yes,5,5,father,3027021995732595771,4,no,0,1,yes,yes,no,course,yes,MS,no,F,1,2
555,1,2,other,,13.0,,14.0,,13.0,1,other,T,1,5,no,R,16,0,4,GT3,yes,3,4,father,-1453538518195839042,3,yes,0,1,yes,no,no,home,yes,MS,yes,F,3,1
556,2,2,at_home,,9.0,,10.0,,11.0,1,other,T,4,4,no,R,16,0,4,LE3,no,4,4,mother,-2614204997703660886,5,yes,0,1,no,yes,no,course,no,MS,no,M,1,1
557,1,1,other,,7.0,,9.0,,10.0,3,other,T,1,2,yes,R,17,3,5,GT3,yes,4,4,mother,1955360106964161621,5,yes,0,1,yes,no,no,course,yes,MS,no,F,2,2
558,3,2,other,,8.0,,13.0,,10.0,2,other,T,5,0,yes,R,17,0,5,GT3,no,5,5,mother,759970594377142859,5,no,0,1,no,yes,no,course,yes,MS,no,M,1,2
559,1,0,at_home,,12.0,,12.0,,13.0,1,at_home,T,1,0,no,R,18,1,4,GT3,yes,3,2,other,-7256400645349727057,4,yes,0,1,no,yes,no,course,no,MS,yes,M,1,3
560,1,1,services,,10.0,,9.0,,10.0,1,other,T,3,0,yes,R,17,0,4,GT3,yes,5,5,mother,2538328343067951928,2,yes,0,1,yes,no,no,course,yes,MS,no,M,1,2
561,1,1,at_home,,10.0,,9.0,,10.0,1,at_home,T,4,6,yes,U,18,0,4,LE3,yes,3,3,mother,1784963289710818461,5,yes,0,1,no,yes,no,course,no,MS,no,M,2,2
562,1,2,services,,11.0,,13.0,,12.0,2,other,T,1,0,yes,R,16,0,5,LE3,no,4,3,father,4639045145373304759,1,yes,0,1,no,yes,no,course,yes,MS,no,F,2,1
563,2,2,other,,7.0,,0.0,,0.0,2,other,T,3,0,yes,U,17,1,1,GT3,no,2,1,mother,-8112219256492902674,5,yes,0,1,no,yes,no,course,yes,MS,no,M,1,1
564,2,2,other,,11.0,,9.0,,10.0,3,services,T,3,2,no,R,16,0,4,GT3,no,5,5,father,-5822087043332104212,5,yes,0,1,yes,yes,no,course,no,MS,no,M,1,2
565,2,1,other,,10.0,,10.0,,9.0,1,at_home,T,4,0,yes,R,16,0,4,LE3,no,5,5,mother,3286890627458426256,5,yes,0,1,yes,yes,no,course,no,MS,no,M,1,2
566,2,1,other,,9.0,,7.0,,9.0,1,services,T,3,2,no,R,18,1,5,GT3,yes,3,3,other,496842874618425908,5,no,0,1,yes,yes,no,course,yes,MS,no,M,1,2
567,2,2,other,,4.0,,0.0,,0.0,3,services,T,2,0,no,R,18,1,2,GT3,no,3,1,mother,7768203904705026718,5,no,0,1,yes,yes,no,course,no,MS,no,M,1,1
568,1,2,services,,6.0,,11.0,,9.0,3,at_home,T,1,4,yes,U,19,3,3,GT3,no,2,1,mother,5141410445259531964,3,yes,0,1,no,yes,no,course,no,MS,no,M,1,2
569,1,3,at_home,,4.0,,8.0,,8.0,3,at_home,T,3,9,yes,U,18,2,4,GT3,yes,4,5,mother,3542588493737048197,3,no,0,1,yes,yes,no,course,no,MS,no,M,2,1
570,2,2,services,,7.0,,8.0,,8.0,2,services,T,4,6,yes,R,16,0,5,GT3,yes,4,3,mother,9209815694006708825,4,yes,0,1,yes,yes,no,course,yes,MS,no,M,1,2
571,1,1,other,,8.0,,9.0,,9.0,2,at_home,T,3,4,yes,U,19,3,4,GT3,no,4,3,other,-7840697986779991713,5,no,0,1,yes,no,no,course,yes,MS,no,M,1,2
572,1,2,at_home,,5.0,,5.0,,7.0,3,services,A,1,8,yes,U,16,2,2,GT3,yes,5,5,mother,5043612580215758068,1,yes,0,1,no,yes,no,course,yes,MS,no,F,2,2
573,1,1,at_home,,7.0,,9.0,,10.0,1,other,T,2,9,yes,U,17,0,4,GT3,yes,3,2,mother,6107119581668512752,5,yes,0,1,no,yes,no,course,no,MS,no,F,1,1
574,2,1,other,,8.0,,11.0,,10.0,1,other,T,4,12,no,R,20,1,4,GT3,yes,4,3,other,-7562954076898761821,4,no,0,1,yes,yes,no,course,yes,MS,no,M,1,2
575,3,3,services,,10.0,,11.0,,10.0,4,services,A,4,8,no,R,18,0,5,GT3,yes,4,4,mother,1450958814421849769,2,yes,0,1,yes,yes,no,course,no,MS,no,F,1,1
576,5,2,other,11.0,9.0,13.0,10.0,13.0,11.0,3,other,T,5,8,no,R,18,0,2,GT3,yes,5,5,mother,7546259900054620518,5,yes,1,1,yes,no,no,course,no,MS,no,M,1,2
577,3,1,services,8.0,10.0,7.0,9.0,8.0,11.0,1,other,T,3,8,no,R,19,1,5,GT3,no,4,4,other,-2528518937167595307,2,yes,1,1,yes,yes,no,home,no,MS,no,M,2,3
578,2,3,other,13.0,8.0,13.0,9.0,13.0,10.0,3,health,T,3,4,no,U,17,1,4,GT3,yes,5,4,mother,-963233459931291525,3,yes,1,1,yes,yes,no,course,no,MS,no,M,2,2
579,2,3,services,8.0,9.0,7.0,10.0,8.0,9.0,1,at_home,T,3,0,no,U,18,0,4,LE3,no,3,3,mother,-2294985655641704096,3,no,1,1,yes,yes,no,course,yes,MS,no,M,1,1
580,3,1,other,8.0,8.0,8.0,9.0,8.0,10.0,1,other,T,3,4,no,R,19,1,4,GT3,yes,4,4,other,8318493530204769304,5,yes,1,1,yes,yes,no,home,no,MS,no,M,1,3
581,1,2,other,,6.0,,8.0,,8.0,1,at_home,A,1,2,no,U,18,2,4,GT3,yes,3,3,mother,5481090913676644439,5,yes,0,1,no,yes,no,course,no,MS,no,F,2,2
582,1,1,other,,6.0,,8.0,,7.0,1,at_home,A,1,0,no,U,19,0,1,LE3,yes,4,4,mother,-1000549026981002987,5,no,0,1,no,yes,no,course,no,MS,no,F,1,1
583,1,2,other,,8.0,,6.0,,0.0,2,other,T,1,0,no,R,18,1,5,GT3,no,5,5,mother,5265035622336519872,3,no,0,1,yes,yes,no,other,yes,MS,no,F,1,2
584,1,0,other,,10.0,,11.0,,11.0,0,at_home,T,1,0,no,R,17,0,4,GT3,yes,4,3,mother,3192913959814899856,5,yes,0,1,yes,yes,no,course,no,MS,no,F,1,2
585,2,1,at_home,,8.0,,7.0,,8.0,3,other,A,2,5,no,R,17,0,4,LE3,yes,2,3,other,-7743646428335784807,3,no,0,1,no,yes,yes,course,no,MS,no,F,3,2
586,1,2,services,,8.0,,8.0,,0.0,4,teacher,T,3,0,yes,U,17,0,5,GT3,yes,5,5,mother,2352640105415520119,5,yes,0,1,yes,yes,no,home,no,MS,yes,F,2,1
587,1,2,services,,7.0,,6.0,,8.0,2,services,T,2,3,yes,R,18,1,2,LE3,yes,3,3,mother,4082400783312903188,4,yes,0,1,yes,yes,no,course,no,MS,no,F,2,1
588,1,1,at_home,,8.0,,10.0,,9.0,4,health,T,1,0,no,U,17,0,3,GT3,yes,2,2,mother,-7260888892983092530,5,yes,0,1,no,yes,no,course,yes,MS,no,F,1,1
589,1,2,other,,7.0,,10.0,,10.0,1,at_home,T,1,0,no,U,17,0,5,LE3,no,5,1,father,-3437242892873785130,3,yes,0,1,yes,yes,no,course,no,MS,no,F,1,1
590,2,1,other,6.0,7.0,5.0,8.0,0.0,7.0,1,other,T,2,3,yes,U,18,2,3,GT3,no,4,4,mother,-5443184485538050705,5,yes,1,1,no,yes,no,course,yes,MS,no,F,2,3
591,1,2,at_home,,12.0,,13.0,,14.0,2,services,T,1,2,yes,U,18,0,4,GT3,no,3,5,father,3286903813015869504,1,yes,0,1,yes,no,no,reputation,no,MS,no,F,2,2
592,1,3,services,,11.0,,12.0,,13.0,3,services,T,1,0,no,U,17,0,4,GT3,yes,4,3,mother,8081071950826288414,4,yes,0,1,yes,yes,no,course,no,MS,no,F,1,2
593,1,2,other,,12.0,,13.0,,14.0,1,at_home,A,2,0,no,U,18,0,4,LE3,no,4,3,mother,3787627022821331342,4,yes,0,1,yes,yes,no,reputation,no,MS,no,F,2,2
594,1,4,teacher,,18.0,,18.0,,18.0,4,teacher,T,2,0,yes,U,18,0,4,GT3,no,3,5,mother,-3363230573292003328,1,yes,0,1,yes,no,no,reputation,no,MS,no,F,2,2
595,1,4,other,,17.0,,17.0,,17.0,4,services,T,1,3,yes,U,18,0,5,LE3,yes,4,5,mother,-1748250885924825430,5,yes,0,1,yes,yes,no,reputation,no,MS,no,M,1,1
596,1,2,other,,17.0,,18.0,,18.0,4,other,T,2,0,no,U,17,0,4,GT3,yes,3,3,mother,-8430987616002941069,4,yes,0,1,yes,yes,no,course,no,MS,no,F,2,2
597,1,2,other,,9.0,,0.0,,0.0,2,at_home,T,1,0,yes,R,18,1,4,GT3,no,3,3,mother,722976984818446796,4,yes,0,1,no,yes,no,course,yes,MS,no,F,2,3
598,5,2,services,,10.0,,11.0,,11.0,1,at_home,T,5,8,no,U,18,0,4,LE3,yes,1,4,mother,7501105334268721300,1,yes,0,1,no,no,no,home,no,MS,no,M,1,2
599,1,4,services,,12.0,,13.0,,14.0,4,at_home,T,1,5,yes,R,18,0,2,GT3,yes,5,5,mother,4893438091801170927,1,yes,0,1,yes,yes,yes,other,yes,MS,no,M,1,3
600,3,1,services,,12.0,,13.0,,14.0,1,other,T,4,4,no,R,17,0,4,GT3,no,2,3,father,1749818073650753764,4,no,0,1,no,no,no,other,no,MS,no,M,1,3
601,1,2,other,,8.0,,8.0,,10.0,2,other,T,1,4,no,U,18,0,1,GT3,yes,3,1,mother,7461548171780876113,2,yes,0,1,yes,no,no,course,yes,MS,no,F,2,2
602,1,2,services,,11.0,,12.0,,13.0,2,services,T,4,0,no,U,18,0,5,LE3,no,4,5,father,-6630800528117050352,3,yes,0,1,yes,yes,no,course,yes,MS,no,F,3,2
603,1,2,other,,5.0,,0.0,,0.0,4,teacher,A,1,0,yes,R,18,0,5,LE3,no,3,1,mother,1264609359881410995,5,yes,0,1,yes,yes,no,reputation,yes,MS,no,F,2,1
604,1,1,services,,9.0,,10.0,,10.0,1,at_home,T,2,2,no,U,18,1,4,GT3,no,4,2,mother,-5867691980230039064,2,no,0,1,no,yes,no,course,no,MS,no,F,2,3
605,2,1,services,,5.0,,0.0,,0.0,1,at_home,T,3,0,no,U,19,1,5,GT3,no,5,5,father,1777352025446191550,2,no,0,1,no,yes,no,other,no,MS,no,F,1,2
606,3,2,other,,18.0,,18.0,,18.0,4,teacher,T,1,0,no,U,17,0,4,GT3,no,2,3,father,-8244062941227186610,5,yes,0,1,yes,yes,no,course,yes,MS,no,F,4,2
607,1,1,other,,11.0,,11.0,,12.0,2,services,A,2,5,yes,R,17,0,5,LE3,no,3,3,mother,7241265898575505367,2,yes,0,1,yes,yes,no,reputation,yes,MS,no,F,2,2
608,1,1,services,,8.0,,10.0,,11.0,1,at_home,A,2,2,no,U,18,0,5,LE3,no,2,3,mother,1981568360268212214,3,yes,0,1,no,yes,no,course,yes,MS,no,F,2,1
609,1,2,at_home,,11.0,,11.0,,12.0,1,at_home,T,1,0,no,U,18,0,4,GT3,yes,1,1,father,-473417790572469631,4,no,0,1,no,yes,no,course,no,MS,no,F,2,2
610,1,1,at_home,,8.0,,0.0,,0.0,1,at_home,A,4,0,yes,R,19,3,3,GT3,yes,5,4,other,-6818686273040948342,1,no,0,1,no,yes,no,course,yes,MS,no,F,2,2
611,1,2,other,,14.0,,14.0,,15.0,2,services,T,1,5,no,R,18,0,4,GT3,no,2,1,mother,1913467942812173826,4,yes,0,1,yes,yes,no,home,yes,MS,no,F,3,2
612,1,3,other,13.0,10.0,11.0,11.0,11.0,11.0,4,services,T,3,4,yes,R,17,1,4,GT3,yes,5,5,mother,-7026564136315834585,2,yes,1,1,yes,no,yes,home,yes,MS,no,M,2,2
613,1,3,services,10.0,10.0,9.0,10.0,9.0,10.0,3,services,T,1,0,no,U,18,0,5,GT3,yes,3,4,father,8210154743801629003,5,yes,1,1,no,yes,no,course,yes,MS,no,F,2,1
614,1,4,services,12.0,12.0,13.0,12.0,13.0,12.0,4,teacher,T,2,2,yes,R,17,0,4,GT3,yes,3,3,father,-8342397837564164720,5,yes,1,1,yes,yes,yes,other,no,MS,no,F,2,2
615,1,2,other,12.0,15.0,12.0,14.0,11.0,15.0,3,services,A,2,0,no,U,17,0,1,LE3,no,2,3,mother,-7067041566093100224,5,yes,1,1,no,yes,no,reputation,yes,MS,no,F,2,2
616,1,1,services,10.0,14.0,10.0,13.0,10.0,14.0,1,other,T,2,2,no,U,18,0,3,LE3,no,3,2,father,-7826831647158730160,3,yes,1,1,yes,no,no,home,yes,MS,no,M,1,2
617,1,1,services,18.0,19.0,16.0,17.0,16.0,18.0,1,at_home,T,1,0,no,U,18,0,5,LE3,no,3,2,father,4766438410618542347,4,yes,1,1,yes,yes,no,course,no,MS,no,F,3,2
618,1,2,other,,16.0,,15.0,,15.0,1,at_home,A,4,0,no,R,18,0,4,LE3,no,3,4,mother,-685767711639158149,5,yes,0,1,no,yes,no,course,yes,MS,no,F,2,3
619,1,3,services,11.0,13.0,11.0,12.0,10.0,13.0,3,services,T,3,6,no,U,18,0,4,GT3,yes,3,2,mother,-376899430786187353,3,yes,1,1,yes,yes,no,other,yes,MS,no,F,2,2
620,1,4,at_home,16.0,15.0,15.0,14.0,15.0,15.0,4,at_home,T,1,4,yes,U,17,0,2,LE3,yes,3,4,mother,-1860253186076513864,1,yes,1,1,yes,yes,no,course,yes,MS,no,F,2,1
621,1,2,services,12.0,13.0,11.0,13.0,12.0,13.0,1,other,T,2,0,no,R,17,0,3,GT3,no,2,2,father,-6331208370474247028,3,yes,1,1,no,no,no,course,no,MS,no,F,2,2
622,2,3,other,10.0,8.0,10.0,10.0,10.0,9.0,1,at_home,T,4,0,no,R,18,0,3,GT3,yes,3,4,mother,5328641106162921793,3,yes,1,1,no,yes,yes,course,no,MS,no,M,2,2
623,2,4,services,13.0,15.0,13.0,16.0,13.0,16.0,4,teacher,T,2,0,no,U,18,0,4,LE3,no,2,2,mother,6993605267104265092,5,yes,1,1,yes,yes,no,other,yes,MS,no,M,3,2
624,1,1,services,7.0,8.0,6.0,8.0,0.0,9.0,1,other,T,2,0,no,R,17,1,5,GT3,yes,2,1,mother,-8876982752860949,1,yes,1,1,yes,yes,no,reputation,yes,MS,no,F,1,3
625,1,3,services,11.0,10.0,10.0,10.0,10.0,10.0,2,at_home,T,2,0,no,U,18,0,5,GT3,yes,2,3,father,8434847818523828791,4,yes,1,1,yes,yes,no,course,yes,MS,no,F,1,2
626,4,4,teacher,14.0,7.0,12.0,5.0,11.0,0.0,4,other,T,2,0,no,R,18,0,3,GT3,yes,2,2,father,-1256744018515263832,5,yes,1,1,yes,no,no,other,yes,MS,no,F,2,3
627,2,2,services,14.0,9.0,12.0,10.0,12.0,10.0,1,at_home,T,3,3,yes,R,18,0,4,LE3,yes,3,3,father,180983514793008740,3,no,1,1,yes,yes,no,other,yes,MS,no,M,1,3
628,1,2,at_home,13.0,10.0,11.0,11.0,11.0,12.0,2,other,T,1,8,yes,U,17,0,3,GT3,no,4,3,mother,-3469034502907573453,3,yes,1,1,no,yes,no,home,yes,MS,no,F,3,1
629,1,2,other,6.0,7.0,5.0,8.0,5.0,9.0,1,other,T,3,4,yes,R,17,0,3,GT3,no,5,5,mother,1579865772386459931,1,yes,1,1,yes,yes,no,course,no,MS,no,F,1,1
630,1,4,other,19.0,15.0,18.0,17.0,19.0,17.0,4,other,T,1,0,no,R,18,0,5,LE3,no,4,4,mother,-12725303772948597,1,yes,1,1,yes,yes,no,reputation,no,MS,no,F,3,2
631,1,1,other,8.0,10.0,8.0,11.0,10.0,12.0,1,other,T,2,4,no,R,18,0,4,GT3,no,3,2,mother,-2891595560609615932,4,yes,1,1,yes,yes,no,home,no,MS,no,F,3,4
632,1,1,other,,7.0,,8.0,,9.0,1,at_home,T,1,4,no,R,19,1,4,GT3,yes,3,3,other,1749666968147219314,3,yes,0,1,yes,yes,no,course,yes,MS,no,F,2,2
633,3,4,services,8.0,13.0,9.0,14.0,10.0,14.0,4,teacher,T,4,1,yes,R,18,0,5,LE3,no,4,3,mother,9124424596380168523,2,yes,1,1,yes,yes,no,course,no,MS,no,F,2,1
634,1,3,other,15.0,16.0,15.0,16.0,15.0,16.0,3,other,T,2,1,no,U,18,0,4,GT3,no,1,3,mother,5589056564459892879,1,yes,1,1,yes,yes,no,home,yes,MS,no,F,2,1
635,2,1,other,10.0,8.0,10.0,9.0,10.0,9.0,3,at_home,T,3,10,yes,R,17,0,4,GT3,yes,5,4,mother,2737029399962209984,1,yes,1,1,yes,no,no,reputation,no,MS,no,F,2,1
636,1,4,teacher,15.0,17.0,14.0,18.0,14.0,19.0,4,teacher,T,4,4,yes,U,18,0,3,GT3,no,2,4,father,2925976915320180294,2,yes,1,1,yes,no,no,home,no,MS,no,M,2,1
637,1,1,other,7.0,7.0,6.0,7.0,7.0,0.0,2,other,T,3,0,yes,R,18,0,4,GT3,no,4,3,mother,6070663156112463623,5,yes,1,1,yes,no,no,other,yes,MS,no,M,1,2
638,1,3,services,11.0,14.0,11.0,15.0,10.0,16.0,2,other,T,1,4,yes,U,17,0,4,GT3,no,4,3,father,-6958115095922363932,3,yes,1,1,yes,yes,no,home,no,MS,no,M,2,2
639,1,1,services,6.0,5.0,5.0,8.0,0.0,0.0,1,other,T,3,0,no,R,19,1,4,GT3,no,3,2,mother,8602377118540159507,5,yes,1,1,no,yes,no,other,no,MS,no,M,1,2
640,4,2,other,6.0,7.0,5.0,7.0,5.0,0.0,4,other,T,3,0,no,R,18,1,5,GT3,no,4,3,father,1725068901299767290,3,yes,1,1,no,yes,yes,home,no,MS,no,M,1,2
641,1,2,other,10.0,14.0,9.0,17.0,10.0,15.0,2,at_home,T,3,0,no,R,18,0,5,GT3,no,3,3,mother,106864737664230757,4,yes,1,1,no,yes,no,other,no,MS,no,F,3,2
642,1,3,other,,6.0,,9.0,,11.0,4,teacher,T,1,0,no,U,17,0,5,GT3,no,5,4,mother,7322386065122609862,1,yes,0,1,yes,yes,no,other,no,MS,no,F,2,2
643,2,4,at_home,6.0,7.0,5.0,9.0,6.0,10.0,4,teacher,T,2,4,yes,R,18,0,4,GT3,yes,4,3,mother,-4492786061119002233,5,yes,1,1,yes,yes,no,reputation,yes,MS,no,F,1,3
644,1,3,other,7.0,10.0,5.0,11.0,0.0,10.0,2,services,T,2,4,yes,R,19,1,5,GT3,no,4,2,mother,-8374546020582573202,5,yes,1,1,yes,no,no,course,no,MS,no,F,3,1
645,1,1,services,7.0,15.0,9.0,15.0,8.0,16.0,3,teacher,T,1,4,no,U,18,0,4,LE3,yes,3,4,mother,6057465123004405477,1,yes,1,1,yes,yes,no,course,no,MS,no,F,2,1
646,1,1,other,6.0,11.0,5.0,12.0,0.0,9.0,1,other,T,1,6,yes,U,18,0,1,GT3,no,1,1,mother,-5443184485538050705,5,yes,1,1,no,yes,no,course,no,MS,no,F,2,2
647,3,1,services,14.0,10.0,16.0,10.0,16.0,10.0,3,services,T,4,6,no,U,17,0,2,LE3,no,4,5,mother,-1474884579852169963,2,yes,1,1,yes,no,no,course,no,MS,no,M,1,2
648,3,2,other,11.0,10.0,12.0,11.0,10.0,11.0,3,services,T,4,4,no,R,18,0,4,LE3,no,4,1,mother,756941933571257140,5,yes,1,1,yes,no,no,course,no,MS,no,M,1,3
649,1,2,other,7.0,,4.0,,0.0,,2,services,T,2,0,yes,R,18,2,3,GT3,yes,3,3,mother,-135908390091669677,4,yes,1,0,yes,yes,no,reputation,no,GP,no,M,1,1
650,1,2,other,5.0,,9.0,,7.0,,3,other,T,4,6,no,R,15,2,4,GT3,yes,4,4,mother,-9210339483112720919,3,yes,1,0,yes,yes,no,course,yes,GP,yes,M,2,2
651,2,2,other,7.0,,0.0,,0.0,,1,other,T,4,0,yes,U,16,1,4,LE3,no,4,4,mother,8821646356890578067,5,yes,1,0,no,yes,no,course,no,GP,no,M,1,2
652,1,3,services,10.0,,10.0,,10.0,,1,at_home,T,4,2,no,U,17,0,5,GT3,no,3,3,father,1218439913919840421,2,no,1,0,yes,yes,no,course,no,GP,no,M,1,1
653,1,2,services,12.0,,11.0,,12.0,,3,services,T,1,16,yes,U,16,1,4,GT3,yes,5,2,mother,5808614996189403419,2,no,1,0,no,no,no,course,no,GP,no,M,1,2
654,1,1,at_home,12.0,,12.0,,13.0,,2,services,T,1,12,no,U,18,1,5,LE3,no,4,3,mother,-3522327936414095701,5,yes,1,0,yes,yes,no,reputation,yes,GP,no,F,2,1
655,1,3,other,15.0,,14.0,,13.0,,3,other,T,1,20,yes,U,19,1,4,GT3,yes,4,4,other,-2114552297355783033,3,yes,1,0,yes,yes,no,home,yes,GP,no,M,2,1
656,1,4,at_home,14.0,,12.0,,12.0,,2,services,T,1,8,yes,U,18,1,4,GT3,yes,4,3,other,4962458037288576859,3,yes,1,0,yes,yes,yes,reputation,no,GP,no,F,2,1
657,1,4,services,8.0,,9.0,,8.0,,4,teacher,T,1,38,no,U,19,1,4,GT3,yes,3,4,other,-2553621665568778457,4,yes,1,0,yes,yes,yes,reputation,yes,GP,no,M,1,2
658,1,1,other,12.0,,10.0,,10.0,,1,at_home,T,3,18,yes,U,19,1,4,LE3,yes,4,3,other,7372979250299351577,3,yes,1,0,yes,no,no,reputation,no,GP,yes,F,2,1
659,2,2,services,9.0,,9.0,,0.0,,1,services,T,2,0,yes,U,19,1,4,LE3,no,2,4,other,4461405517130148177,3,yes,1,0,no,no,no,home,yes,GP,no,F,2,1
660,1,1,other,14.0,,12.0,,13.0,,2,at_home,T,1,20,no,U,19,0,3,GT3,yes,4,1,other,-1604121985857391423,2,no,1,0,yes,yes,no,other,yes,GP,no,F,2,3
661,2,2,services,13.0,,11.0,,11.0,,1,other,T,2,3,no,U,19,1,4,GT3,no,5,2,other,-5056008222624752985,4,yes,1,0,yes,no,no,course,no,GP,no,M,2,1
662,1,2,other,13.0,,10.0,,11.0,,3,services,T,2,22,no,U,19,1,4,LE3,yes,2,2,other,3441630654626646105,1,yes,1,0,yes,no,yes,reputation,yes,GP,no,F,2,2
663,1,1,health,15.0,,13.0,,13.0,,1,at_home,T,1,14,no,U,19,2,4,GT3,no,1,2,other,4440786548013347069,3,yes,1,0,yes,no,no,home,yes,GP,no,F,3,1
